,hyperlink
8539,https://github.com/MISP/MISP/commit/158c8b2f788b75e0d26e9249a75e1be291e59d4b
8540,https://github.com/MISP/MISP/commit/168621521b57b2437331174186f84a6aa3e71f0d
8541,https://github.com/MISP/MISP/commit/238010bfd004680757b324cba0c6344f77a25399
8542,https://github.com/MISP/MISP/commit/286c84fab0047726a6a396ceefaae1bb666fc485
8543,https://github.com/MISP/MISP/commit/30255b8d683df4ec54f856282b3bde9106d5ae1a
8544,https://github.com/MISP/MISP/commit/312d2d5422235235ddd211dcb6bb5bb09c07791f
8545,https://github.com/MISP/MISP/commit/37ecf81b84a01baa4d4b1fade4de94a9018c32ed
8546,https://github.com/MISP/MISP/commit/6a2986be6aad6b37858b4869e238f517b295c111
8547,https://github.com/MISP/MISP/commit/78f423451a4c795991e739ee970bc5215c061591
8548,https://github.com/MISP/MISP/commit/92888b1376246c0f20c256aaa3c57b6f12115fa1
8549,https://github.com/MISP/MISP/commit/b94c7978e5e6b1db369abeedbbf00bca975b08b7
8550,https://github.com/MISP/MISP/commit/d6ad402b31547c95280a6d8320f8f87a8f609074
8551,https://github.com/MISP/MISP/commit/dc73287ee2000476e3a5800ded402825ca10f7e8
8552,https://github.com/MISP/MISP/commit/f125630c1c2d0f5d11079d3653ab7bb2ab5cd908
8553,https://github.com/MISP/MISP/compare/v2.4.165...v2.4.166
8554,https://github.com/MISP/MISP/compare/v2.4.166...v2.4.167
8555,https://github.com/MISP/MISP/compare/v2.4.168...v2.4.169
8556,https://github.com/MISP/MISP/compare/v2.4.171...v2.4.172
8557,https://github.com/MISP/MISP/compare/v2.4.175...v2.4.176
8558,https://github.com/MISP/MISP/compare/v2.4.178...v2.4.179
8559,https://github.com/MISP/MISP/compare/v2.4.181...v2.4.182
8560,https://github.com/MISP/MISP/compare/v2.4.183...v2.4.184
8561,https://github.com/misskey-dev/misskey/blob/2024.2.0-beta.10/packages/backend/src/core/activitypub/ApResolverService.ts#L69-L119
8562,https://github.com/misskey-dev/misskey/blob/2024.2.0-beta.10/packages/backend/src/core/activitypub/models/ApNoteService.ts#L112-L308
8563,https://github.com/misskey-dev/misskey/blob/2024.2.0-beta.10/packages/backend/src/server/api/endpoints/ap/show.ts#L125-L143
8564,https://github.com/misskey-dev/misskey/commit/5150053275594278e9eb23e72d98b16593c4c230
8565,https://github.com/misskey-dev/misskey/commit/9a70ce8f5ea9df00001894809f5ce7bc69b14c8a
8566,https://github.com/misskey-dev/misskey/commit/c96bc36fedc804dc840ea791a9355d7df0748e64
8567,https://github.com/misskey-dev/misskey/commit/c9aeccb2ab260ceedc126e6e366da8cd13ece4b2
8568,https://github.com/misskey-dev/misskey/security/advisories/GHSA-3f39-6537-3cgc
8569,https://github.com/misskey-dev/misskey/security/advisories/GHSA-7pxq-6xx9-xpgm
8570,https://github.com/misskey-dev/misskey/security/advisories/GHSA-9fj2-gjcf-cqqc
8571,https://github.com/misskey-dev/misskey/security/advisories/GHSA-qqrm-9grj-6v32
8572,https://github.com/mithunsatheesh/node-rules/commit/100862223904bb6478fcc33b701c7dee11f7b832%2C
8573,https://github.com/mizhexiaoxiao/WebsiteGuide/issues/12
8574,https://github.com/miziha6/cve/blob/main/Farmacia%20System.pdf
8575,https://github.com/mkj/dropbear/blob/17657c36cce6df7716d5ff151ec09a665382d5dd/CHANGES#L25
8576,https://github.com/mksdev/podofo/commit/1400a9aaf611299b9a56aa2abeb158918b9743c8
8577,https://github.com/mkucej/i-librarian-free/commit/187e5ff4f413047fb522a9ab24c3c42555d7cfe7
8578,https://github.com/mkucej/i-librarian-free/commit/3f2c64768a70fc0d529bc29d47bc706ecf26314e
8579,https://github.com/mlflow/mlflow/commit/1c6309f884798fbf56017a3cc808016869ee8de4
8580,https://github.com/mlflow/mlflow/commit/1da75dfcecd4d169e34809ade55748384e8af6c1
8581,https://github.com/mlflow/mlflow/commit/28ff3f94994941e038f2172c6484b65dc4db6ca1
8582,https://github.com/mlflow/mlflow/commit/432b8ccf27fd3a76df4ba79bb1bec62118a85625
8583,https://github.com/mlflow/mlflow/commit/4bd7f27c810ba7487d53ed5ef1038fca0f8dc28c
8584,https://github.com/mlflow/mlflow/commit/5044878da0c1851ccfdd5c0a867157ed9a502fbc
8585,https://github.com/mlflow/mlflow/commit/5139b1087d686fa52e2b087e09da66aff86297b1
8586,https://github.com/mlflow/mlflow/commit/63ef72aa4334a6473ce7f889573c92fcae0b3c0d
8587,https://github.com/mlflow/mlflow/commit/6dde93758d42455cb90ef324407919ed67668b9b
8588,https://github.com/mlflow/mlflow/commit/8174250f83352a04c2d42079f414759060458555
8589,https://github.com/mlflow/mlflow/commit/b9ab9ed77e1deda9697fe472fb1079fd428149ee
8590,https://github.com/mlflow/mlflow/commit/f73147496e05c09a8b83d95fb4f1bf86696c6342
8591,https://github.com/mlflow/mlflow/commit/fae77a525dd908c56d6204a4cef1c1c75b4e9857
8592,https://github.com/mlflow/mlflow/issues/7166
8593,https://github.com/mlflow/mlflow/issues/7166#issuecomment-1541543234
8594,https://github.com/mlflow/mlflow/pull/10873
8595,https://github.com/mlflow/mlflow/pull/10893
8596,https://github.com/mlflow/mlflow/pull/7891/commits/7162a50c654792c21f3e4a160eb1a0e6a34f6e6e
8597,https://github.com/mlogclub/bbs-go
8598,https://github.com/mlogclub/bbs-go/issues/206
8599,https://github.com/mlogclub/bbs-go/issues/208
8600,https://github.com/mmmmmx1/dlink/blob/main/DIR-806/1/readme.md
8601,https://github.com/mmmmmx1/dlink/blob/main/DIR-806/2/readme.md
8602,https://github.com/mmmmmx1/dlink/blob/main/DIR-816/readme.md
8603,https://github.com/mmmmmx1/dlink/blob/main/dir-859/readme.md
8604,https://github.com/mmmmmx1/dlink/tree/main/DIR-806/3
8605,https://github.com/mnbvcxz131421/douhaocms/blob/main/README.md
8606,https://github.com/MobSF/Mobile-Security-Framework-MobSF/blob/abb47659a19ac772765934f184c65fe16cb3bee7/docker-compose.yml#L30-L31
8607,https://github.com/MobSF/Mobile-Security-Framework-MobSF/commit/43bb71d115d78c03faa82d75445dd908e9b32716
8608,https://github.com/MobSF/Mobile-Security-Framework-MobSF/commit/5a8eeee73c5f504a6c3abdf2a139a13804efdb77
8609,https://github.com/MobSF/Mobile-Security-Framework-MobSF/issues/1211
8610,https://github.com/MobSF/Mobile-Security-Framework-MobSF/issues/748
8611,https://github.com/MobSF/Mobile-Security-Framework-MobSF/pull/2373
8612,https://github.com/MobSF/Mobile-Security-Framework-MobSF/security/advisories/GHSA-wfgj-wrgh-h3r3
8613,https://github.com/MobSF/Mobile-Security-Framework-MobSF/security/advisories/GHSA-wpff-wm84-x5cx
8614,https://github.com/moby/buildkit/commit/75123c696506bdbca1ed69906479e200f1b62604
8615,https://github.com/moby/buildkit/pull/4601
8616,https://github.com/moby/buildkit/pull/4602
8617,https://github.com/moby/buildkit/pull/4603
8618,https://github.com/moby/buildkit/pull/4604
8619,https://github.com/moby/buildkit/releases/tag/v0.12.5
8620,https://github.com/moby/buildkit/security/advisories/GHSA-4v98-7qmw-rqr8
8621,https://github.com/moby/buildkit/security/advisories/GHSA-9p26-698r-w4hx
8622,https://github.com/moby/buildkit/security/advisories/GHSA-gc89-7gcr-jxqc
8623,https://github.com/moby/buildkit/security/advisories/GHSA-m3r6-h7wv-7xxv
8624,https://github.com/moby/buildkit/security/advisories/GHSA-wr6v-9f75-vh2g
8625,https://github.com/moby/hyperkit/blob/2f061e447e1435cdf1b9eda364cea6414f2c606b/src/lib/pci_virtio_block.c#L316
8626,https://github.com/moby/libnetwork/blob/d9fae4c73daf76c3b0f77e14b45b8bf612ba764d/drivers/overlay/encryption.go#L205-L207
8627,https://github.com/moby/libnetwork/security/advisories/GHSA-gvm4-2qqg-m333
8628,https://github.com/moby/moby/commit/3e230cfdcc989dc524882f6579f9e0dac77400ae
8629,https://github.com/moby/moby/issues/43382
8630,https://github.com/moby/moby/pull/45118
8631,https://github.com/moby/moby/pull/46609
8632,https://github.com/moby/moby/security/advisories/GHSA-232p-vwff-86mp
8633,https://github.com/moby/moby/security/advisories/GHSA-33pg-m6jh-5237
8634,https://github.com/moby/moby/security/advisories/GHSA-6wrf-mxfj-pf5p
8635,https://github.com/moby/moby/security/advisories/GHSA-mq39-4gv4-mvpx
8636,https://github.com/moby/moby/security/advisories/GHSA-vwm3-crmr-xfxw
8637,https://github.com/moby/moby/security/advisories/GHSA-xw73-rw38-6vjc
8638,https://github.com/modian-un/CVE/blob/main/Barangay%20Population%20Monitoring%20System.md
8639,https://github.com/modian-un/CVE/blob/main/Best%20courier%20management%20system.md
8640,https://github.com/modoboa/modoboa/commit/130257c96a2392ada795785a91178e656e27015c
8641,https://github.com/modoboa/modoboa/commit/23e4c25511c66c0548da001236f47e19e3f9e4d9
8642,https://github.com/modoboa/modoboa/commit/5d886f3d06373d2c3292911bac0772bcd5102343
8643,https://github.com/modoboa/modoboa/commit/7bcd3f6eb264d4e3e01071c97c2bac51cdd6fe97
8644,https://github.com/modoboa/modoboa/commit/d33d3cd2d11dbfebd8162c46e2c2a9873919a967
8645,https://github.com/modzero/MZ-23-01-Poly-VoIP-Devices
8646,https://github.com/moehw/poc_exploits/tree/master/CVE-2023-28488
8647,https://github.com/MoeMion233/cve/blob/main/1.md
8648,https://github.com/MoeMion233/cve/blob/main/2.md
8649,https://github.com/MoeMion233/VulHub/blob/main/Shopping%20Website%20(E-Commerce)%20search-result.php%20has%20Sqlinjection.pdf
8650,https://github.com/Mohammad-Ajazuddin/eVotingSytem-PHP/issues/1
8651,https://github.com/mohdkey/cve/blob/main/kodbox.md
8652,https://github.com/mohdkey/Human-Resource-Management-System/blob/main/Human%20Resource%20Management%20System%20detailview.php%20has%20Sqlinjection.pdf
8653,https://github.com/mojocn/base64Captcha/commit/5ab86bd6f333aad3936f912fc52b411168dcd4a7
8654,https://github.com/mojocn/base64Captcha/commit/9b11012caca58925f1e47c770f79f2fa47e3ad13
8655,https://github.com/mojocn/base64Captcha/issues/120
8656,https://github.com/mojolicious/mojo/commit/c16a56a9d6575ddc53d15e76d58f0ebcb0eeb149
8657,https://github.com/mojolicious/mojo/issues/1185
8658,https://github.com/mojolicious/mojo/pull/1192
8659,https://github.com/mojolingo/asterisk/commit/20ac3662f137dbf7f42d5295590069a7d3b1166b
8660,https://github.com/MonetDB/MonetDB/issues/7378
8661,https://github.com/MonetDB/MonetDB/issues/7379
8662,https://github.com/MonetDB/MonetDB/issues/7380
8663,https://github.com/MonetDB/MonetDB/issues/7381
8664,https://github.com/MonetDB/MonetDB/issues/7382
8665,https://github.com/MonetDB/MonetDB/issues/7383
8666,https://github.com/MonetDB/MonetDB/issues/7384
8667,https://github.com/MonetDB/MonetDB/issues/7385
8668,https://github.com/MonetDB/MonetDB/issues/7386
8669,https://github.com/MonetDB/MonetDB/issues/7387
8670,https://github.com/mongodb/mongodb-atlas-kubernetes/releases/tag/v1.7.1
8671,https://github.com/mongo-express/mongo-express/issues/1338
8672,https://github.com/monicahq/monica/releases
8673,https://github.com/Monitorr
8674,https://github.com/Monitorr/
8675,https://github.com/Monitorr/Monitorr
8676,https://github.com/Monitorr/Monitorr/blob/3ebfd915bfb02aae2ded08c5e4ba6b1bea3009f2/assets/php/post_receiver-services.php
8677,https://github.com/Monitorr/Monitorr/blob/3ebfd915bfb02aae2ded08c5e4ba6b1bea3009f2/assets/php/upload.php
8678,https://github.com/moodle/moodle
8679,https://github.com/moonlight-stream/moonlight-common-c/blob/2bb026c763fc18807d7e4a93f918054c488f84e1/src/RtspConnection.c#L796
8680,https://github.com/moonlight-stream/moonlight-common-c/blob/c1744de06938b5a5c8897a705be1bc6508dc7580/src/Misc.c#L82-L88
8681,https://github.com/moonlight-stream/moonlight-common-c/commit/02b7742f4d19631024bd766bd2bb76715780004e
8682,https://github.com/moonlight-stream/moonlight-common-c/commit/24750d4b748fefa03d09fcfd6d45056faca354e0
8683,https://github.com/moonlight-stream/moonlight-common-c/commit/50c0a51b10ecc5b3415ea78c21d96d679e2288f9
8684,https://github.com/moonlight-stream/moonlight-common-c/commit/b2497a3918a6d79808d9fd0c04734786e70d5954
8685,https://github.com/moonlight-stream/moonlight-common-c/commit/f57bd745b4cbed577ea654fad4701bea4d38b44c
8686,https://github.com/moonlight-stream/moonlight-common-c/security/advisories/GHSA-4927-23jw-rq62
8687,https://github.com/moonlight-stream/moonlight-common-c/security/advisories/GHSA-f3h8-j898-5h5v
8688,https://github.com/moonlight-stream/moonlight-common-c/security/advisories/GHSA-r8cf-45f4-vf8m
8689,https://github.com/moonsabc123/dreamer_cms/blob/main/Add%20permissions%20to%20CSRF%20in%20Permission%20Management.md
8690,https://github.com/moonsabc123/dreamer_cms/blob/main/Enable%20CSRF%20for%20Task%20Management%20Office.md
8691,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20in%20the%20attachment%20management%20deletion%20function.md
8692,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20in%20the%20newly%20added%20column%20of%20column%20management.md
8693,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20CSRF%20in%20the%20task%20management%20editing%20task%20area.md
8694,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20in%20the%20user%20added%20function.md
8695,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20vulnerability%20in%20the%20label%20management%20deletion%20function.md
8696,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20vulnerability%20in%20the%20variable%20management%20deletion%20function.md
8697,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20vulnerability%20in%20the%20variable%20management%20modification%20function.md
8698,https://github.com/moonsabc123/dreamer_cms/blob/main/There%20is%20a%20csrf%20vulnerability%20in%20variable%20management%20with%20added%20functionality.md
8699,https://github.com/moov-io/signedxml/issues/23
8700,https://github.com/mopemope/meinheld/blob/master/CHANGES.rst%2C
8701,https://github.com/morpheus65535/bazarr/commit/17add7fbb3ae1919a40d505470d499d46df9ae6b
8702,https://github.com/morpheus65535/bazarr/releases/tag/v1.3.1
8703,https://github.com/MorStardust/hansuncmswebshell/blob/main/README.md
8704,https://github.com/morty-py/morty/blob/main/Novel-Plus3.6.2%20sqli.pdf
8705,https://github.com/moses-smt/mosesdecoder/issues/237
8706,https://github.com/mosparo/mosparo/commit/9d5da367b78b8c883bfef5f332ffea26292f99e8
8707,https://github.com/mosparo/mosparo/commit/fb3ac528b7548beb802182310967968a21c1354a
8708,https://github.com/move-language/move/issues/1059
8709,https://github.com/movim/movim/commit/49e2012aecdf918bb1d16f278fa9ff42fad29a9d
8710,https://github.com/movim/movim/commit/96372082acd3e5d778a2522a60a1805bf2af31f6
8711,https://github.com/movonow/demo/blob/main/click_fees.md
8712,https://github.com/movonow/demo/blob/main/kruxton.md
8713,https://github.com/moxi624/mogu_blog_v2/issues/97
8714,https://github.com/mozilla/common-voice/blob/9d6ffd755e29b81918b86b9f5218b9c27d9c1c1a/server/src/fetch-legal-document.ts#LL21-L62C2
8715,https://github.com/mozilla/common-voice/blob/9d6ffd755e29b81918b86b9f5218b9c27d9c1c1a/server/src/server.ts#L214
8716,https://github.com/mozilla-mobile/mozilla-vpn-client/pull/7055
8717,https://github.com/mozilla-mobile/mozilla-vpn-client/pull/7110
8718,https://github.com/mozilla-mobile/mozilla-vpn-client/pull/7151
8719,https://github.com/mpdf/mpdf/issues/867
8720,https://github.com/mpedraza2020/IESMONTEROSOINTRANET/commit/678190bee1dfd64b54a2b0e88abfd009e78adce8
8721,https://github.com/mpedraza2020/IESMONTEROSOINTRANET/releases/tag/v4.51.0
8722,https://github.com/mpmath/mpmath/releases/tag/1.3.0
8723,https://github.com/mportuga/eslint-detailed-reporter/commit/505c190efd4905990db6207863bdcbd9b1d7e1bd
8724,https://github.com/mportuga/eslint-detailed-reporter/pull/46
8725,https://github.com/mpruett/audiofile/issues/56
8726,https://github.com/mQaLeX/IoT/blob/main/tp-link/Archer%20A7%28US%29_V5_20519_tddp.md
8727,https://github.com/MrBitBucket/reportlab-mirror/blob/master/CHANGES.md
8728,https://github.com/mRemoteNG/mRemoteNG/issues/2420
8729,https://github.com/Mr-n0b3dy/CVE-2023-42362
8730,https://github.com/mrojz/rconfig-exploit/blob/main/CVE-2023-24366.md
8731,https://github.com/mrojz/rconfig-exploit/blob/main/rconfigV6_Local_File_Disclosure.md
8732,https://github.com/mrousavy/react-native-mmkv/commit/a8995ccb7184281f7d168bad3e9987c9bd05f00d
8733,https://github.com/mrousavy/react-native-mmkv/releases/tag/v2.11.0
8734,https://github.com/mrousavy/react-native-mmkv/security/advisories/GHSA-4jh3-6jhv-2mgp
8735,https://github.com/Mr-Secure-Code/My-CVE/blob/main/CVE-2023-37068-Exploit.md
8736,https://github.com/Mr-Secure-Code/My-CVE/blob/main/CVE-2023-37069-Exploit.md
8737,https://github.com/Mr-Secure-Code/My-CVE/blob/main/CVE-2023-37070-Exploit.md
8738,https://github.com/MrSwitch/hello.js/issues/634
8739,https://github.com/mrtouch93/exploits/tree/main/NConvert7.136/SEH
8740,https://github.com/mrtouch93/exploits/tree/main/NConvert7.136/Stack%20Buffer%20Overrun
8741,https://github.com/mrtouch93/exploits/tree/main/NConvert7.136/User%20Mode%20Write%20AV
8742,https://github.com/MrTuxracer/advisories/blob/master/CVEs/CVE-2023-22620.txt
8743,https://github.com/MrTuxracer/advisories/blob/master/CVEs/CVE-2023-22897.txt
8744,https://github.com/mrvautin/expressCart/issues/120
8745,https://github.com/mrwwrrhh/Bus_Dispatch_and_Information_System/blob/main/Bus%20Dispatch%20and%20Information%20System%20in%20login_info%20has%20Sql%20injection%20vulnerabilities.pdf
8746,https://github.com/mrwwrrhh/Bus_Dispatch_and_Information_System/blob/main/Bus%20Dispatch%20and%20Information%20System%20in%20view_branch%20%20has%20Sql%20injection%20vulnerabilities.pdf
8747,https://github.com/mr-xmen786/CVE-2023-46478/tree/main
8748,https://github.com/msaad1999/KLiK-SocialMediaWebsite/
8749,https://github.com/mscdex/ssh2/commit/97b223f8891b96d6fc054df5ab1d5a1a545da2a3
8750,https://github.com/msd0pe-1/chitor-sqli
8751,https://github.com/mskocik/svelecte/security/advisories/GHSA-7h45-grc5-89wq
8752,https://github.com/msyk/FMDataAPI/commit/3bd1709a8f7b1720529bf5dfc9855ad609f436cf
8753,https://github.com/msyk/FMDataAPI/pull/54
8754,https://github.com/msyk/FMDataAPI/releases/tag/23
8755,https://github.com/msys2/MINGW-packages/pull/10461
8756,https://github.com/mtrojnar/osslsigncode/compare/2.2...2.3
8757,https://github.com/mtrojnar/osslsigncode/releases/tag/2.3
8758,https://github.com/mubarakalmehairbi/ToUI/releases/tag/v2.4.1
8759,https://github.com/mubarakalmehairbi/ToUI/security/advisories/GHSA-hh7j-pg39-q563
8760,https://github.com/mullvad/mullvadvpn-app/pull/5398
8761,https://github.com/mullvad/mullvadvpn-app/releases/tag/2023.6
8762,https://github.com/mullvad/mullvadvpn-app/releases/tag/2023.6-beta1
8763,https://github.com/multiversx/mx-chain-go/blob/babdb144f1316ab6176bf3dbd7d4621120414d43/integrationTests/vm/txsFee/relayedMoveBalance_test.go#LL165C14-L165C14
8764,https://github.com/multiversx/mx-chain-go/commit/97295471465f4b5f79e51b32f8b7111f8d921606
8765,https://github.com/multiversx/mx-chain-go/commit/babdb144f1316ab6176bf3dbd7d4621120414d43
8766,https://github.com/multiversx/mx-chain-go/releases/tag/v1.4.17
8767,https://github.com/multiversx/mx-chain-go/security/advisories/GHSA-7xpv-4pm9-xch2
8768,https://github.com/multiversx/mx-chain-go/security/advisories/GHSA-j494-7x2v-vvvp
8769,https://github.com/munkireport/munkireport-php/wiki/20200722-SQL-Injection-In-Reportdata-Ip-In-%27req%27-GET-Parameter
8770,https://github.com/MuRKuo/cve/blob/main/ibos%20oa%20sql.md
8771,https://github.com/musescore/MuseScore/issues/16346
8772,https://github.com/mustafa-turgut/cve-subscriptions/tree/main/samsung-stws
8773,https://github.com/mustgundogdu/Research/edit/main/Dolibar_12.0.5-ReflectedXSS%2C
8774,https://github.com/mutagen-io/mutagen/releases/tag/v0.16.6
8775,https://github.com/mutagen-io/mutagen/releases/tag/v0.17.1
8776,https://github.com/mutagen-io/mutagen/security/advisories/GHSA-jmp2-wc4p-wfh2
8777,https://github.com/MuYuCMS/MuYuCMS/issues/8
8778,https://github.com/MuYuCMS/MuYuCMS/issues/9
8779,https://github.com/mvel/mvel/issues/348
8780,https://github.com/mvel/mvel/issues/348#issuecomment-1874047271
8781,https://github.com/mvpoland/django-ajax-utilities/commit/329eb1dd1580ca1f9d4f95bc69939833226515c9
8782,https://github.com/MVRC-ITSEC/CVEs/blob/main/CVE-2022-44349
8783,https://github.com/mwiede/jsch/compare/jsch-0.2.14...jsch-0.2.15
8784,https://github.com/mwiede/jsch/issues/457
8785,https://github.com/mwiede/jsch/pull/461
8786,https://github.com/MY0723/CNVD-2022-27366__CVE-2023-37621
8787,https://github.com/mybb/mybb/commit/6dcaf0b4db6254f1833fe8dae295d9ddc2219276
8788,https://github.com/mybb/mybb/commit/a43a6f22944e769a6eabc58c39e7bc18c1cab4ca.patch
8789,https://github.com/mybb/mybb/security/advisories/GHSA-3q8x-9fh2-v646
8790,https://github.com/mybb/mybb/security/advisories/GHSA-4xqm-3cm2-5xgf
8791,https://github.com/mybb/mybb/security/advisories/GHSA-pr74-wvp3-q6f5
8792,https://github.com/mybb/mybb/security/advisories/GHSA-wj33-q7vj-9fr8
8793,https://github.com/my-fastcms/fastcms/issues/1
8794,https://github.com/Mykonos-x/cve/tree/main/cve/tongda/v11/xss
8795,https://github.com/MystenLabs/sui/commit/42d4ad103a21d23fecd7c0271453da41604e71e9
8796,https://github.com/MystenLabs/sui/commit/8b681515c0cf435df2a54198a28ab4ef574d202b
8797,https://github.com/mz-automation/libiec61850
8798,https://github.com/mz-automation/libiec61850/commit/79a8eaf26070e02044afc4b2ffbfe777dfdf3e0b
8799,https://github.com/mz-automation/libiec61850/issues/442
8800,https://github.com/mz-automation/libiec61850/issues/492
8801,https://github.com/mz-automation/libiec61850/issues/495
8802,https://github.com/mz-automation/libiec61850/issues/496
8803,https://github.com/N0b1e6/exp/blob/main/README.md
8804,https://github.com/n0obit4/Vulnerability_Disclosure/tree/main/CVE-2023-49340
8805,https://github.com/n0obit4/Vulnerability_Disclosure/tree/main/CVE-2023-49341
8806,https://github.com/n0obit4/Vulnerability_Disclosure/tree/main/CVE-2023-50015
8807,https://github.com/n0Sleeper/bosscmsVuln
8808,https://github.com/n0Sleeper/bosscmsVuln/issues/1
8809,https://github.com/n3gox/Stored-XSS-on-SCM-Manager-1.60
8810,https://github.com/n8n-io/n8n/releases
8811,https://github.com/Nacl122/CVEReport/blob/main/CVE-2023-42286/CVE-2023-42286.md
8812,https://github.com/nacos-group/nacos-spring-project/issues/314
8813,https://github.com/nagenanhai/cve/blob/main/1.pdf
8814,https://github.com/nagenanhai/cve/blob/main/2.pdf
8815,https://github.com/nagenanhai/cve/blob/main/3.pdf
8816,https://github.com/nagenanhai/cve/blob/main/duqu2.md
8817,https://github.com/nagenanhai/cve/blob/main/duqu.md
8818,https://github.com/nagenanhai/cve/blob/main/sql.md
8819,https://github.com/NagiosEnterprises/ncpa/issues/830
8820,https://github.com/NagVis/nagvis/commit/71aba7f46f79d846e1df037f165d206a2cd1d22a
8821,https://github.com/NagVis/nagvis/compare/nagvis-1.9.33...nagvis-1.9.34
8822,https://github.com/NagVis/nagvis/compare/nagvis-1.9.37...nagvis-1.9.38
8823,https://github.com/NagVis/nagvis/pull/356
8824,https://github.com/NagVis/nagvis/pull/356/commits/d660591b23e5cfea4d1be2d3fb8f3855aa6020fb
8825,https://github.com/nahsra/antisamy/releases/tag/v1.7.4
8826,https://github.com/nahsra/antisamy/security/advisories/GHSA-2mrq-w8pv-5pvq
8827,https://github.com/nahsra/antisamy/security/advisories/GHSA-pcf2-gh6g-h5r2
8828,https://github.com/naihsin/IoT/blob/main/D-Link/DIR-600/cmd%20injection/README.md
8829,https://github.com/naihsin/IoT/blob/main/D-Link/DIR-600/overflow/README.md
8830,https://github.com/naihsin/IoT/tree/main/D-Link/DIR-600/cmd%20injection
8831,https://github.com/naihsin/IoT/tree/main/D-Link/DIR-600/overflow
8832,https://github.com/naihsin/IoT/tree/main/D-Link/DIR-619L/overflow
8833,https://github.com/namah-age/CVEs/blob/master/1.md
8834,https://github.com/nangge/noneCms
8835,https://github.com/nangge/noneCms/issues/23
8836,https://github.com/NanKeXXX/selfVuln_poc/blob/main/whaleal%3Aicefrog/icefrog_1.1.8_RCE.md
8837,https://github.com/nanomq/NanoNNG/commit/657e6c81c474bdee0e6413483b990e90610030c1
8838,https://github.com/nanomq/NanoNNG/pull/509/commits/6815c4036a2344865da393803ecdb7af27d8bde1
8839,https://github.com/nanopb/nanopb/blob/master/CHANGELOG.txt
8840,https://github.com/nanopb/nanopb/commit/d2099cc8f1adb33d427a44a5e32ed27b647c7168
8841,https://github.com/nanopb/nanopb/compare/nanopb-0.3.0...nanopb-0.3.1
8842,https://github.com/Narrator21/tdsql/blob/main/20230927.md
8843,https://github.com/nasa/openmct/compare/v3.0.2...v3.1.0
8844,https://github.com/nasa/openmct/pull/7094/commits/545a1770c523ecc3410dca884c6809d5ff0f9d52
8845,https://github.com/nasroabd/vulns/tree/main/XnView/2.51.5
8846,https://github.com/nathan7/fun-map/blob/master/index.js#L137%2C
8847,https://github.com/nats-io/nats-server/releases
8848,https://github.com/nats-io/nats-server/security/advisories/GHSA-fr2g-9hjm-wr23
8849,https://github.com/nats-io/nkeys/security/advisories/GHSA-mr45-rx8q-wcm9
8850,https://github.com/NaturalIntelligence/fast-xml-parser/commit/2b032a4f799c63d83991e4f992f1c68e4dd05804
8851,https://github.com/NaturalIntelligence/fast-xml-parser/commit/39b0e050bb909e8499478657f84a3076e39ce76c
8852,https://github.com/NaturalIntelligence/fast-xml-parser/commit/a4bdced80369892ee413bf08e28b78795a2b0d5b
8853,https://github.com/NaturalIntelligence/fast-xml-parser/security/advisories/GHSA-6w63-h3fj-q4vw
8854,https://github.com/nautobot/nautobot/commit/17effcbe84a72150c82b138565c311bbee357e80
8855,https://github.com/nautobot/nautobot/commit/1ce8e5c658a075c29554d517cd453675e5d40d71
8856,https://github.com/nautobot/nautobot/commit/2fd95c365f8477b26e06d60b999ddd36882d5750
8857,https://github.com/nautobot/nautobot/commit/362850f5a94689a4c75e3188bf6de826c3b012b2
8858,https://github.com/nautobot/nautobot/commit/458280c359a4833a20da294eaf4b8d55edc91cee
8859,https://github.com/nautobot/nautobot/commit/54abe23331b6c3d0d82bf1b028c679b1d200920d
8860,https://github.com/nautobot/nautobot/commit/64312a4297b5ca49b6cdedf477e41e8e4fd61cce
8861,https://github.com/nautobot/nautobot/commit/7c4cf3137f45f1541f09f2f6a7f8850cd3a2eaee
8862,https://github.com/nautobot/nautobot/commit/dd623e6c3307f48b6357fcc91925bcad5192abfb
8863,https://github.com/nautobot/nautobot/issues/4988
8864,https://github.com/nautobot/nautobot-plugin-device-onboarding/security/advisories/GHSA-qf3c-rw9f-jh7v
8865,https://github.com/nautobot/nautobot/pull/4692
8866,https://github.com/nautobot/nautobot/pull/4832
8867,https://github.com/nautobot/nautobot/pull/4833
8868,https://github.com/nautobot/nautobot/pull/4959
8869,https://github.com/nautobot/nautobot/pull/4964
8870,https://github.com/nautobot/nautobot/pull/4993
8871,https://github.com/nautobot/nautobot/pull/4995
8872,https://github.com/nautobot/nautobot/pull/5133
8873,https://github.com/nautobot/nautobot/pull/5134
8874,https://github.com/nautobot/nautobot/pull/5464
8875,https://github.com/nautobot/nautobot/pull/5465
